id	label	comment
193	0	饭！我也好想死一死阿。25岁了，工作身心疲惫，刚离职，卡里一千三，没有男朋友没有关系很好的人。死可能是一种解脱吧！
194	0	又是好几天没来了，经过上次自杀未遂的日子，现在的我哭不出来了，也不敢死了。我还是好难受，我比以前在人前开朗多了可是我的内心还是好阴暗，内心里还要一心想要去寻死可是我又怕父母担心了。
195	0	有人现在很丧么，要一起丧么
196	0	还是很痛苦 过不去的还是过不去 快乐堵在外面 怎么都进不来我的心 亏欠我的人太多 可是他们都不知道 痛苦我一个人承担 太难过了 生活里没有什么可期待的了 帅哥不期待 美食不期待 旅游不期待 什么都毫无吸引力了 掉进悬崖了
197	0	现在想死于非命
198	0	这个世界一点也不适合我生存，想去天庭
199	0	我是一个没有灵魂躯壳，也忘记了自己到底是什么时候死去的，可能很久了吧！现在的我只想再次的离去，在这世界感受不到一时丝人情。在等一个爆发也许是自己太软弱了吧，现在去死却不敢，等储蓄满了也就结束了，结束了，一切都结束了。我认为是的！
200	0	我的妈妈 她担心我 我知道 可是我的心理承受能力很强的呀 不然我早就跳楼了 我讨厌她 讨厌她一直管着我 暑假不想回家就好像天塌了一样 讨厌她总是打电话给老师和辅导员 我真的 我只想一个人 我讨厌那个家 我想逃 逃不了
201	0	我一点都不像你 我想带走你 一起死吧 好不好
202	0	饭，此刻最想做的事情就是跟你一样死一死，感受下死亡的感觉，或许这样就不容易被影响吧[泪]
203	0	活下去的想法在降低，我在想哪天要是真的撑不下这口气了，就算了。没有遗书，不想后事，不愿往生，思绪什么的都不存在了。如果连这种事情都想不到了，那也许就是那一天吧。
204	0	我的病我好像控制不住了，我想告别我所有的朋友，然后独自离开这个世界。
205	0	想我这样的人不配得到幸福，就应该去死一死
206	0	我有抑郁症，所以就去死一死
207	0	兄弟，割腕死不了，还很痛的
208	0	又想去死了，恶性循环
209	0	今天又去拿药了 责任太大 牵挂太多 我也想去死一死 又忍不住去医院 是不是贱啊
210	0	不想去医院不想吃药不想见任何人只想去死
211	0	想死三年以上的还是没有死去的有没有?
212	0	特别想采访一下蹦极的工作人员：你们到底看不看得出来这个客人是来挑战极限的还是想试试看跳楼是什么感觉的
213	0	这么大清早就想去死还是头一遭
214	0	华山有人跳崖了 他回头的那一眼 我以为他在跟我说 （&nbsp;&nbsp;&nbsp;&nbsp;别坚持了 我等你&nbsp;&nbsp;&nbsp;）
215	0	我也想去死一死，但是这样郑应该会很难过，我妈妈应该也会很难过，所以即使我试想了无数次死法，我都得鼓起勇气，哪怕苟且偷生，哪怕没有尊严，哪怕受尽苦恼，我都得好好活下去，带着希望的活下去。
216	0	忘掉了网易云后摇里那些要死不活的评论，却又让我看到了这个微博 看到那么多对生活无望，想去死的人，知道了我不是一个人，也就没那么孤独了&nbsp;&nbsp;其实一切都会好转的，前提是你要有耐心等到 人必生活着，爱才有所附丽
217	0	饭，每次有人自杀，就会有一堆的人留言说什么走好，祝你在天堂快乐。但明明心里是很鄙夷的吧，哪一个自杀的人不被在死后说过坏话呢。这个世界和这些人，真的好恶心啊。
218	0	我小时候很讨厌自杀的人。从小就听人说这种自杀的死了是最没道德的，因为他们不会考虑家人朋友，不考虑别人的感受，没有尊重父母养育之恩等等。长大了我才知道，有的人自杀，缘由就是因为太考虑别人的感受，或者是受到来自父母的伤害。。
219	0	反正我感觉我特别没用，任何人都比我有用多了，一直有抑郁症，一直在折磨自己，不知道能坚持多久，加上今晚这事，我现在就想一心求死
220	0	饭饭，这会在上着班，嗯，不过觉得还是想离开，离开这里，离开这个世界。做着重复的工作，拿着微薄的薪水，现实里，笑的没心没肺。内里，面无表情。。。不过，我还是要活下去哇，还没看到以后的日子呢，还有很多想做的事情。所以，不能离开哇！(σ???)σ
221	0	饭饭，是什么给予了你勇气离开了这个世界，我也想，我想杀死我自己
222	0	饭啊，我好像第一次有，想去死一死的念头。都说微博可以做自己，可是啊，我连微博都不敢释放自我啊。
223	0	你去蹦极试一试，跳下去试一次，你会发现活着其实很好，不要想不愉快的事情。
224	0	一天比一天的想逃离这个世界 我被困在这个地方好久了
225	0	辞职了，发现自己什么都不想做，只想去死，昨天跟我爸说华山跳崖的那个人，我爸说和他相比我还在坚持着，心里又酸又难受，我对不起我爸。
226	0	饭，我第一次给你留言撑不住了，生活太难了。我从来不奢求舒适的生活，我想做我喜欢的事。可是后来我发现，无论多平淡的生活我都能找到自杀的点，再也没有我喜欢做的事了。我一定是最令人失望的。我有的只是日复一日的精神折磨，我什么都没有。我想撒手离开，什么都不要，自己也不要了，就这样走吧。
227	0	又崩溃了，已经不记得是第几个崩溃的夜晚。真的好想离开这个世界啊
228	0	所以就去死一死，没有什么重要的原因。
229	0	即使在冰天雪地的人间是否能生存，在茫茫人海中沉沦，隐藏孤单的心，拥抱是否能够取暖，死亡并非结束，而是在另一个世界重新开始，孤单，孤独，孤寂，无法理解，心底有一个声音在牵引这我，我的理智有限，我快控制不住这个恶魔了，他在一步一步的引导我去离开这个世界，
230	0	可是它在牵引着我它像一个独立的人格一样，每每夜深人静时它就跳出来告诉我让我离开这个世界正如现实一样这个世界没有任何可以留恋之处，而我的理想正在于它作斗争可是我感觉我快抗不住了，天快塌了包裹周身的只有黑暗与孤独，无力感在吞噬这我的理想
231	0	我连跳伞蹦极和峡谷荡秋千都不敢。却有着想死的勇气。但也只是想一想。太怕痛了。怎样才能克服怕痛去死一死呢？
232	0	不是我想熬夜，我到希望24小时都睡着，这样也就不痛苦了，植发就算了，估计活不到那时候
233	0	读书好厌哦 所以我退学了 前几天我居然还收到了大学录取通知书呢 活着好厌哦 。所以我想去死一死了
234	0	喝了酒打生理盐水不会致死那么严重的，但是也别跳江，别想不开，天黑了还会亮，不管你遇见了什么事，它也总会过去的
235	0	不。我想和他一起去死的那个人，已经死了。
236	0	说我天天这么忙，都不敢给我安排新的工作。管培生马上来了，如果做的比我好，可能会替代我，要我好好表现。这两天管培生来了，一进来工资6000。经理一边让我带她们，一边给我施加压力。我没有参加校招，只能这么憋屈地呆着。半年经验的非应届差等生，我也没自信跳槽。
237	0	还不能死 因为他们说未满18岁死了都没有墓地的 所以啊 我要好好活着 等挣够棺材本了再走
238	0	想跟着一起去，却不忍心让父母再承受这样的痛苦，我要怎么办，怎么会变成这样，为什么
239	0	好难过啊 签证还没下来 太揪心了 这几天不能好好吃饭好好睡觉好难过……可能要一个人旅行 好像不应该是确实吧自己被所有人抛弃放弃厌恶了 想去死一死
240	0	2个月没来，这里还是这么火热，想对所有有自杀倾向的说一句，既然死不了，活着顺既然没勇气自杀，不如多去想想美好的事情，有空多去看看搞笑的视频，或者笑话，偶尔给自己心灵放放假，这样一切都会变得更加美好
241	0	我多想要活啊 一切都没有发生的时候 我想要完成我的梦想 我想要挣好多钱 我想要去各种地方玩 我想要吃好多好吃的 我根本不会想死 我会很惜命。事情发生了，留给我的只有死一条路 不死我也只剩一条命苟延残喘的活着 死了我也不甘心毕竟我一开始根本不想死 这该怎么办？都怪这个贱人
242	0	我后悔了 我已经不期望能被爱了 这样我离开的时候才能少一点牵挂 真的太累了 最近的三个月我疯狂的掉发 失眠 不过我还是没有告诉任何人 我决定死撑到底 直到我的背被压断 肩膀被压弯 试试看我能扛多久 可能付出的是死的代价
243	0	想死又死不了，又没人理解。觉得最暖心的就是度娘了，想死的时候还放首歌给你听。让你觉得世界美好。
244	0	真的好羡慕你有勇气自杀
245	0	我就是觉得太累了，没什么重要的原因，我也想去死一死
246	0	其实我也想去死一死啊，但是小天使说我还不够资格到天堂里去，你就先帮我看看那个世界吧，我晚点到
247	0	我其实也是很简单，也只是想去死一死而已
248	0	天天在耳边听着想死两个字。我真的也熬不住了。明知道一个是无病呻吟，一个是真的想死...可是就是忍不住的烦，忍不住就想离开，想死。但是现实却又一切是那么美满，让我不能死，不敢死。怕让那些看重我的人伤心难过，我不能自私白发人送黑发人，但是又真的熬不住觉得自己活着就是个过错没活着的意义
249	0	有的时候我就在想，我得活着，我得活着，怎么着我也得把命留着，我太怕死了。我还有爸妈，他们爱我，我不能死，我也怕死，割腕太疼了，车祸也是，我住了一个月的院才活下来，我怎么能死呢，我一定要活着
250	0	想自杀我连最基本的生存能力都没有
251	0	谢谢你。我因为各种原因导致现在精神压力特别严重，真的想像走饭那样去死一死。死了多好 什么事也不用去想了，解脱了。但又挣扎于我的家人 我爱的人，我对不起我爸妈我姥姥。我也舍不得爱的那个他 希望他可以知道我是真的爱他 从未变过心。写到这里突然脑袋好痛 我不知道自己究竟在忧愁什么 担心什么
252	0	啊啊啊我真的睡了，起不来的话我就自杀吧
253	0	突然好想去死一死
254	0	我也想死一死，我也想，带我走
255	0	独生子女不敢轻易死啊
256	0	你在哪里过的好吗 我现在也好累 很想去死 但是我会及时告诉自己这不可以 我真的不想活了 我好像生病了 可是我不敢说 生活的压力好大 家人的期待和关心让我感到害怕 我有时候会想 要不我死了 要不你们去死好不好 我的想法是不是很恶毒
257	0	决定去死很艰难，但活着也不好受
258	0	所以就想去死一死
259	0	我和我喜欢的人在一起了，很开心，可是我知道有些事情无法忘记，那些黑色的记忆还在如影随形跟着我，我还是有想自杀的想法，只是我不能告诉他，我也不想丢下他，我和他说好的要一起走去未来，我不知道要怎么办
260	0	我又想去死了，也不敢和别人说
261	0	我为什么一个人待着的时候就想去死
262	0	我去死一死好不好
263	0	他说我拿着手机不知道在跟谁聊天，说我大晚上和别人玩游戏都是不正经的人，哈哈，和我玩游戏的是你最喜欢的孩子哦，动不动就骂我一下你很开心是吧，你知不知道你的女儿想你去死呢嘻嘻，你说过我心理不正常，说我以后会成为社会上的败类，嘻嘻，拜你所赐呀
264	0	我也想去死了 这个家已经面目全非了
265	0	什么时候抱怨一句成为和妈妈争吵的开端，活着真的好累根本没有盼头。三个人一起去死掉算了
266	0	我很胆小 不敢做很多事情 自杀也是一样 我失败了好几次 只是生活 让我继续自杀的念头越来越重
267	0	压力好大，想回到过去，又想去死
268	0	想自杀的时候脑海里总是会浮现父母晚年迟暮精神状态越来越差直到有一天再也没有醒来几个月后警察破门而入发现尸体已经被老鼠啃的稀巴烂的画面然后安慰自己再等等吧等赚够了养老的钱再死吧
269	0	我都跟他们说我想死了，可是他们只是觉得我在赌气，说气话，是不是真的得我死一死他们才能相信？
270	0	有时候希望自己得了绝症，这样离开这个世界就不会有人说我懦弱不堪了。
271	0	我在死的边缘了 撑不下去了 我要过上跟别人一样的人生了。一个叔叔的女儿，在剑桥大学读书。我初中还是高中的时候，有一天突然听说那个女孩死了，自杀死了。她在她妈妈赶到的前一天就自杀死了。她好像才20出头吧。后面具体的我不知道了。她妈妈把她的尸体运回了中国？还是没有？我忘了。
272	0	她一定想过这些。但是人痛苦到极限，真的是没有办法了。我就去死一死，你们都不要太在意。什么我都不想要了。对不起在世的妈妈。当时我还小啊，我的人生多顺啊！我听到的反应是：原来大学压力也这么大的吗？现在才发现，人死怎么可能只是因为大学压力大？可能是以前一直过得好却因为自己一时脑子不清醒
273	0	我要去死一下，生活太令人难过了，我受不了别人的眼光，对我就是玻璃心，讨厌周围的人，讨厌父母，我连自己都讨厌，我想离开，或者去死
274	0	我不认为我要去死是自私的想法，我受够了这人世间的冷漠，我每天都在拼命的挣扎，努力的生活，我这一生对得起自己就好了，我想要去死的原因是因为父母，因为陌生人，因为家庭，因为友情，爱情，我想让他们愧疚，我要让他们觉得他们对不起我，我要让他们体验我的痛苦
275	0	走饭，我生病了，半月板损伤 膝关节积液，未确诊是否需要手术，晚上痛得睡不着，白天痛得整个人晕晕呼呼的，饭也吃不下，人真的好脆弱，生来受苦，没你那么勇敢 我怕痛所以死不了 也因为怕痛 所以想死
276	0	从小到大当父母省心的孩子当累了，能不能给我一次让他们省心的机会让我离开。前几年才知道自己有个姐姐，出生不久便夭折了，我哭了很久，终于知道父母头发为啥不到50便花白终于知道他们要孩子这么晚的原因。别人在12岁之前淘气，想着怎么开心而我想着怎么离开这个世界，有时会一个人哭没有理由，我还考
277	0	我想离开这个家
278	0	我真的 不知道该怎么办了 问了几个朋友 每一个能出手 我去死好不好
279	0	我太难受了我也想去死一死
280	0	我也想去死，想离开这个世界
281	0	想自杀 这个买不到的 如果可以几万都可以
282	0	现在我受够了，我想去死一死，我来这里找一种离开的方法。说出来可能你不信，我不想活着，却又怕死的时候太疼。我现在终于明白为什么有寿终正寝这个词了！
283	0	今天才在书桌前贴上了西政的目标，可是因为一件小事，或许它不是一件小事，想要去死，如何才能轻轻松松的死掉，如何才能无声无息的告别世界
284	0	饭饭，一起飞
285	0	咱俩想法一模一样，就差一个一起旅游的了
286	0	我也丧 也喜欢来这里看感同身受的人们 但我和你们思路不一样 死亡对我来说是一种幸运的选择 让我面对不该经受的坎坷和磨难 大不了我就去死啊 直到我做出决定那天 我都会装作乐观去把自己的路走完 虽然出生在这个世界这个时代不是你的选择 但是既然出生了 与其说尊重父母家庭 不如说我们要尊重生命本身
287	0	我也好想去死一死啊
288	0	在我小时候，我爸一喝酒就打我妈，晚上我总是闭着眼睛装睡，后来离婚了。十四岁，我妈爱上一个男人，我不喜欢他，我问我妈，我和他要谁，我妈说要那个男人。我跑出家门，在河边走了一夜，好几次都想跳下去，又有点怕冷。我也割腕过，但是刀不快，而且血很快就干了。感谢那个时候的懦弱，我还活着。
289	0	我总是抑制不住自己的心因为太痛了脑子也好累我想找到工作我会不会好一点，饭饭我好后悔，今天姐姐问我工作找不到还有什么去路，我跟她说我去死就好了，对不起对不起，控制不住自己的手打出了那样的话出来，我不是要让她们跟我一起难受的意思，饭饭你是明白我的吗，是明白的吧
290	0	想离开这座城市却又舍不得这里的点点滴滴，可是我不想靠回忆来生活。真想买张车票，哪个发车快去哪里。活着真的好累啊。尤其是每天回家只有自己一个人，没有朋友可以约出去一起玩，感觉自己快要孤独死了，可是这就是生活不是吗？有朋友说要来我都开心的不得了，现在超级容易满足，可是也超容易不快乐。
291	0	我想去蹦极，不需要人推，让我自己跳，如果那一瞬间，我还忘不了她，那我就去找她
292	0	刚刚我和我妈妈吵架，她要跳楼，我把她按住。。。然后就歇斯底里的犯病了，虽然之前情绪控制不住的时候会犯病，还是第一次在家人面前，还好她只是以为我是对她不满报复她而已，掐脖子撞墙，我真的想倒下
293	0	什么游戏 什么兴趣爱好 什么美食 在绝望面前 都不值一提 任何喜欢的食物 都让我提不起兴趣 我一心想死 却又不敢死 还有什么比这更讽刺的 整个人生像一台狗血剧 而我就是那个舞台上最丑陋的小丑罢了 生的光明 死的黑暗 简称齐明投暗 向死而生
294	0	真的坚持不下去了，想离开这个世界，又有点不敢
295	0	我是女生 喜欢女生 也每天都能想起一个不喜欢的女生 因为她是我喜欢的人 我对象 喜欢的人 她打乱了我的生活 我每天活在痛苦里 我难受 也难过 也多么想去死一死 可是 我又不敢 害怕我付出的在我死后突然就变得重要起来 抓心捞肺 苦不堪言 极度抑郁
296	0	离开他，离开这个世界
297	0	这世界好没意思，我也好想去死一死
298	0	一想到终将死去 以及眼前的糟心事 便很想提前离开世界[微笑]
299	0	我还是应该去死的，这样就不用麻烦别人，麻烦也不会找上我了，我只是放个暑假在家里你就那么看我不顺眼吗，说什么天天在家里躺着，是这样吗？？难道不是因为前段时间科三挂了你才对我这样吗，我学车也很累啊，我也想休息啊，所以当时为什么逼着我去报名呢，反正我这辈子最讨厌的事情就是学车了。
300	0	毕竟我是自己的[微笑]我为什么不能选择离开世界[摊手]
301	0	最近有非常强烈的想死一死的想法
302	0	我想逃离这个世界
303	0	走饭……你说你有抑郁症，所以就想去死一死。我现在很难过，所以我也想去死一死，也想体验一下死是什么感觉，人与人的差距当真比人与狗的差距大啊，我真的是一无是处了
304	0	大夫反复问我有没有自伤行为，我没有，但我真的想去死一死，真的好难受
305	0	生活不易 想去死一死
306	0	再这样下去，我真的去跳楼了
307	0	想离开这个世界。然后永永远远没有来生。
308	0	夏天对于我这个甲亢女孩真的很不友好 夏天和死我会选择死
309	0	好累 为什么我生活在这样的家庭里 我爸真的无能 就只会对家人发脾气 吵架话还特别忙难听 总死死死的 妈的 一起去死好了 搞得我也很自卑 真的很自卑我真的好无力啊
310	0	死一次就够，一次死个透
311	0	想去死
312	0	刚开始那几天我有想过我不想毁了她取而代之我只想抱着你一起去死现在反而觉得无所谓了反正罪都是我自己找的我就熬着吧
313	0	饭啊……我觉得我要么死要么离开这个国家……我觉得我待不下去了
314	0	活的很绝望啊，想带着儿子一起去死。
315	0	他们说怎么会生出我这样的东西 别人可以为什么你不能 真想在梦中永远离开这里
316	0	我也 希望客死他乡
317	0	带我去死一死吧我快撑不住了
318	0	我在等。等我有勇气面对人生 或者有勇气离开人世
319	0	这些过去让我变得敏感 偶尔极端 多虑多疑 我在深渊里 我想被救赎 但我又害怕 我怕知道的人不但不救我 反而向深渊里吐痰 我又害怕拉人一起进深渊 最后谁也逃不出来。饭 你说我能救赎自己吗 我能被救赎吗 我明明什么也没做错过 为什么就是不肯放过自己呢
320	0	一群矫情的不要不要的人 想死就去死啊 一群懦夫只敢在这瞎BB 没勇气去死就好好活着
321	0	我们没有选择出生的权利 好歹还有选择死亡的权利 如果我撑不住了 能不能去死一死 我保证不后悔 只要让我死了就好了 全世界我什么都不想要 只想要死亡
322	0	我恨我自己 我不爱这个世界 我就想去死
323	0	一千个一万个活下去的理由都抵不过自杀这一个念头 想死成了每晚睡前思考问题 怎么才能悄无声息的死去 不给任何人添麻烦 如果有一种办法让人抹去一个人的存在痕迹 那我就能大大方方的去死了 赴死就像赶赴一场约会
324	0	看病是想活下去，可能有希望，可是啊我不想活，明明没希望，我还要抱有虚无的幻想。呵呵。看还是不看？说真的无路可走，不知道以后明天，要么坐车找个地方死了吧
325	0	活着的每天都很压抑，要装作开心，要装作懂事哦，毕业之后要开始为了活下来而奔波，要装作合群，可是我根本就不想活下来。每次想找人倾诉，他们都是会说你这是心态问题，你自己不能调整一下吗，不管是心态问题还是抑郁，我都调整不了，想死，想离开这个世界。人到底为什么要活着？
326	0	饭，我真的想离开了。越来越想。可是我还背负着好几万的助学贷款和信用卡贷款。我可以这样不负责任地一了百了吗。可是这样赖活着，不工作，不出门，还暴饮暴食，还租房，只会欠债越来越多。我可以不顾一切，自私地死去吗。真的好累啊。
327	0	我像是在做噩梦一样。。。隐隐约约听见我妈叫我 。因为浑身发冷，忍不住哭了。醒过来却对差点死掉这件事情一点害怕也没有。从那之后我就在想，生活实在过不下去的话，就用这个办法自杀吧。
328	0	真的谢谢你，有一次我做梦离开了这个世界，很快乐，但是梦醒了，我还是那么糟糕，还是那么一如既往的痛苦
329	0	人人都说我想太多，连我自己也这么觉得。想什么？想我生来有罪，想人间无趣，想缺少真实，想去死一死。注意力不能集中，记忆力下降，情绪莫名崩溃，觉得自己应该去死。可人家觉得我是中邪，后来觉得我是在用死亡作威胁，对不起，怪我没死成功。下次吧下次吧，我一定找个安静的地方好好的去死一死。
330	0	饭啊，我觉得我有点累了，可是死又不敢死，独生子女大概就这点不好了吧。后悔怎么就没有个弟弟妹妹什么的，这样我也能不用惦记我爸妈放心的去死一死啦
331	0	不敢跳楼 不然早结束了
332	0	不管处于什么状态 我都非常的想去死
333	0	死前烧掉
334	0	很累，我多希望爷爷这次能够带我一起走，无论天堂地狱，总比人间好啊。我查了很多死亡的方法，想寻找一种不那么痛的方式离开，因为我胆小。但是我觉得我离死亡越来越近了，我觉得太难过了，真的太难过了。没有人爱，连我自己都恨不得自己赶紧死。我多想把这条命还给她。
335	0	我这样的人以后进了社会也就是垃圾底层人民我觉得熬不过的我这么玻璃心又一点都不上进又不聪明可是谁能告诉我怎么去死才好我想在我爸妈走了之后就去死可是我有点等不及了无所谓我已经认定了人死后不会有灵魂人就只是一个客观的物质在死掉之后会腐烂会与别的东西结合在一起然后组成新的物质
336	0	我也想去死一死，可是我不敢阿
337	0	今天很难熬啊，能不能让我死了，明知道是地狱又有无数人在推我下去很可怕，我无能为力只求一死
338	0	我真的想离开这个世界了 除了离开 无论到哪里去都能使我窒息
339	0	怎么还没有人趁着世界没发觉带着我离开啊
340	0	有时开心，但下一秒就想离世
341	0	我不可以选择我出生在这个世界上 我好多东西都不能选择 可是我可以选择提前离开
342	0	我还没有足够的勇气去死 顾虑有好多 也可以认为是我还不敢去死&nbsp;&nbsp;我是觉得死后要被亲戚朋友议论 被我的大人们说是我矫情身在福中不知福玻璃心才去死的 我就很难过 把我的死都归咎于我身上 他们可能根本就不懂我死了很大原因是因为他们 太难了 活着很难去死也很难
343	0	等我想开了就去死一死 不远了
344	0	我也不知道生命还有什么意义 生老病死 我有一个私心是想和最离不开的那个人一起死可我又希望他能好好活着 全世界我可是最宝贝他的啊
345	0	饭饭今天中元节啊你会不会来梦里把我带走我又听到我母亲的话了只不过这一次我没有上前揭穿我在角落里躲了好久好久我还录了音我真的很想她死啊这个女人什么都不相信我查出来的轻微抑郁也还是说我演戏真好我要是真能演戏我还会跟她呆着饭饭真的好难过啊好想先杀了她再死一死啊
346	0	我很想离开这个世界&nbsp;&nbsp;&nbsp;可是我存在太多羁绊了
347	0	该是什么样的一种绝望让你选择了离开这个世界[月亮]
348	0	我也想跟他一起走然后没有痛苦的离开这个世界
349	0	如果能有一笔钱，我会毅然决然离开此地
350	0	从单相到双相，药量加加减减，因原生家庭导致的抑郁，却也得不到他们的重视，不想向关心自己的朋友们散播负能量，心理医生感觉也是治标不治本，我也好想离开这个胜似地狱的世界。
351	0	我也好想离开这个世界啊
352	0	为什么妈妈总是这么可怜，为什么让人这么心疼，我总怪妈妈不强大，是自己太懦弱了，我怎么能这么想，怎么能想着和她一起去死，我疯了
353	0	饭 我最近没那么想自杀了 我只想杀了他 或者和他一起死
354	0	饭饭[悲伤][悲伤]带我走吧，我好想离开这个世界，我好讨厌自己不想看到自己不想看到任何人
355	0	熬了这么久了 也不想挣扎了。想明白了。什么时候把歌听够了放下了找个日子就自杀算了
356	0	那天我为什么不就当着她的面跳下去，再困难也要她愧疚一生
357	0	唉，该怎么办呢？又难受了，可是怎么办呢？要拜托一切，死最好吗？我之前还劝别人，如果非死不可，不如就离开去没有人认识的地方。现在才觉得，这种安慰太残忍了，对不起。重新开始真的是需要很大的勇气啊，而且“心”也是不由自主的。
358	0	是啊，当时跟别人聊天，假如你的儿女要自杀，你会怎么办？？我说我会安慰她，然后问明原因，如果他不愿说肯定你这父母跟你的孩子有沟通障碍而且不值得他们信任，在他们心里产生一种告诉爸妈他们不但不信，而且还会挖苦甚至嘲笑，你个小孩子，这点事都撑不住就自杀，以后怎么走向社会？？哈哈哈。
359	0	饭 我现在走投无路 可是我还有一个特别爱我的人 我想离开这个世界 可我又怕他伤心 你能告诉我该怎么办吗 我想离开了 我可以去见你吗
360	0	其实我想跟他们交流的原因是想着哪一天我死了不要把全部责任都推给我，啊？他没出息才自杀的，他就是一个废物。死了正好，就当白养了一个没用的。我就怕他们跟外人这样说我，我自杀是因为个人原因，就算死了也遭人唾弃。
361	0	我从今天开始决定不再吃药了，这样子我是不是很快就能离开这个不属于我的世界了……
362	0	饭饭，我想离开这个世界了。
363	0	恨不得自己离开这世界的人，我知道，不是世界放弃了我，也不是我放弃了世界，因为，我们谁都没有拥有过！
364	0	想死是没错啦，但并不想网上约人一起走。理由很简单，都是等死的人吗，不一定，我不相信你。
365	0	怎么投保啊，我想受益人是父母，但是自杀是不算的吧
366	0	离开世界比离开自己好一点
367	0	饭很久没来了，羡慕你离开了这个世界。
368	0	我们约好了 天上一起吃烧烤
369	0	废话多说无益，诚如我妈所说，这世间唯靠的住的只有自己，抢不抢救都得靠我自救，坠入深海最后也是会浮出水面，好好祈祷自己尸身不会腐烂被人打捞吧
370	0	我已经丧在家里三个月了，我真的好想脱离这个世界
371	0	又来看你了，外面下大雨，昨天淋雨感觉今天头痛欲裂，不知道为什么，听到外面下雨，心里就有一种强烈的欲望，我好想离开这个世界。事实上，我觉得自己可能好不了了，从前两天的开心到此时的难受，原来不知不觉就变了。
372	0	恩，每天都很丧，每天都丧完继续第二天的丧，很多次想要去自杀，可是怕痛，怕死不去，怕父母伤心，可能，是因为我还不够绝望吧，也不知道，最后自杀的，到底是看开了，还是看不开
373	0	饭我微信头像和微信名改成醒醒我们回家了你还记得吗记得话来找我带我离开这个世界让我家人忘记我的存在我不想我妈难过我太爱她了
374	0	饭饭 我觉得好累啊 所有人都不喜欢我 包括有血缘关系的那些人 他们认为我的存在是污点 是耻辱 朋友也不愿意和我接触觉得我怪里怪气 我说我想死可是没有人信 大家都在笑 大概觉得像我这样的人怯懦的连死都不敢吧 可是我这次真的有勇气离开
375	0	我从来不敢对外难过啊、说要自杀啊什么的，对所有人我伪装的像个正常人一样甚至积极又乐观，可谁又知在一个人的时候有多想彻底离开这个世界？
376	0	饭 身边的一个朋友上个月跳楼走了，心里很难过，可是也好羡慕他。还有之前的乔任梁，本兮，任航，最近的华山，峨眉山跳崖，还有给你微博留过言的部分人，好多都不在了……他们都用自己的方式救赎解脱了自己。我远远比计划的死期活了太久，一直死撑到现在，可是饭&nbsp;&nbsp;我真的坚持不住了，我要放弃了。
377	0	千万不要，再想想，再想想。今早看到峨眉山女孩的遗书时我就想她是不是来过这里？会不会也来过这里？然后，在我们不知道的时候，在这135万评论里，与我，与我们擦肩而过，一走就是再不见……
378	0	不知道为什么看到好多评论，想到了因抑郁症跳楼的表姐，泪，愿你们在天堂都安好
379	0	最近好像很流行在景区纵身一跃，像鸟儿一样，不过虽然只能享受短暂的飞翔，但是最后那一刻肯定很快且没有感觉。对于溺水的人而言吧，那最后的纵身一跃也是解药啊。我要存些路费，想去看一看祖国的大好河山。
380	0	哈哈哈哈，我撑了6年多，我工作了，但是我感在一个地方住太久，我怕跳下去，所以我有着搬家。我还养了一群动物。我跟我自己说把他们养大你就可以解放了。我只能这样子，因为我怕我跳下去他们会受?了。还要被指指点点。
381	0	对抗世界的不理解很累，假装自己会痊愈很累，强撑着笑脸很累，一个人面对巨大的绝望，很累。所以最后，他们身心俱疲，选择离开这个世界。
382	0	我二十几岁，却比同龄人经历了很多，单亲家庭长大的孩子，从小受尽别人异样的眼光，有过想死的念头，可是想了想母亲和我女儿，下不了狠心。生活再苦，也要活下去，我不欠谁什么，余生，我要对得起生我的人和我生的人。世界少了我一个人没什么，我只是很难想象，我死了以后，母亲白发人送黑发人的感受。
383	0	我也想死一死。可是死的勇气都没有
384	0	想死掉
385	0	感觉自己得了抑郁症，想死的念头每天都有，也每天做着白日梦，总想着会有人带我离开这个深渊，带给我快乐与温暖，让我不再害怕明天。所以总是回复着那些和我一样的人，让他们感到温暖，让自己走出来。
386	0	刀架在脖子上的时候，我的狗来舔了舔我，抱着他痛哭一场，我还是得痛苦的活着，我要对我的狗负责，这大概是唯一支撑我不死的理由吧
387	0	我真的好想离开这里...短短十七年 我已经腻了 人间不值得
388	0	不开心就要一直想，越想越不开心，再遇到一件事更是崩溃，崩溃就想哭，遇到不了解我的人指责就会大发脾气越来越讨厌这个人，恨不得拉他一起死，易怒易暴躁易冲动易情绪化易哭易神经易反感社会易恶心讨厌自己
389	0	我对生活已经毫无盼望了 生活它对我不好 我整个世界也是失去了意义一样。你说怎样才能离开这肮脏的世界
390	0	饭饭，好不容易周末回趟家，两个又吵架了，又是因为我，饭饭，有时候我真的会想，希望爸妈早点走，这样我承受完失去双亲的这种非人的痛苦后，就可以毫无牵挂不怕任何痛苦的离开这个对我毫无意义的世界了
391	0	我厌倦了这个世界，可是没有勇气离开这个世界，我放不下爸妈放不下妹妹弟弟，我每天在这个房间里不想出去不想接触外面的人，我该怎么办
392	0	心慌，流泪，绝望，心痛，难受，想逃离地球，活着很痛苦！
393	0	我真的不想再笑了 我想大喊 大哭 大声告诉全世界我很累了 我是真的撑不下去了 可是当一个人乐观久了 哪怕她在上吊 别人都会以为她在荡秋千
394	0	他们都有梦想 世界很美好 可是我还是决定了要去赴死
